Timestamp,Timestamp (s),File path,Sample number,Packet number,Size (B),Layers,Packet Information Summary,
2023-06-26 18:50:38.602049,1687805438.602049,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,65,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.606644,1687805438.606644,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,66,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:38.619025,1687805438.619025,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,67,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:38.626132,1687805438.626132,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,68,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.650725,1687805438.650725,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,69,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.674671,1687805438.674671,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,70,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.699265,1687805438.699265,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,71,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.723467,1687805438.723467,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,72,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.747859,1687805438.747859,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,73,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.771926,1687805438.771926,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,74,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.796524,1687805438.796524,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,75,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.801129,1687805438.801129,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,76,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:38.813458,1687805438.813458,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,77,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:38.820550,1687805438.82055,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,78,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.845190,1687805438.84519,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,79,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.869252,1687805438.869252,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,80,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.893857,1687805438.893857,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,81,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.917899,1687805438.917899,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,82,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.942496,1687805438.942496,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,83,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.966568,1687805438.966568,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,84,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.991284,1687805438.991284,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,85,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:38.995925,1687805438.995925,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,86,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.008129,1687805439.008129,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,87,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.015294,1687805439.015294,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,88,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.039055,1687805439.039055,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,89,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.062458,1687805439.062458,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,90,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.087217,1687805439.087217,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,91,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.110684,1687805439.110684,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,92,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.134392,1687805439.134392,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,93,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.158355,1687805439.158355,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,94,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.183055,1687805439.183055,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,95,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.187574,1687805439.187574,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,96,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.199951,1687805439.199951,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,97,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.207111,1687805439.207111,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,98,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.231998,1687805439.231998,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,99,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.256267,1687805439.256267,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,100,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.280941,1687805439.280941,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,101,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.305136,1687805439.305136,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,102,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.329819,1687805439.329819,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,103,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.354092,1687805439.354092,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,104,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.378824,1687805439.378824,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,105,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.383486,1687805439.383486,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,106,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.395654,1687805439.395654,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,107,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.402834,1687805439.402834,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,108,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.427550,1687805439.42755,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,109,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.451726,1687805439.451726,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,110,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.476484,1687805439.476484,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,111,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.500669,1687805439.500669,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,112,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.525343,1687805439.525343,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,113,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.549482,1687805439.549482,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,114,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.574817,1687805439.574817,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,115,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.579181,1687805439.579181,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,116,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.583391,1687805439.583391,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,117,551,user_dlt udp mac-lte fake-field-wrapper,"ULInformationTransfer, Detach request (EPS detach / switch-off)",
2023-06-26 18:50:39.584350,1687805439.58435,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,118,41,user_dlt udp mac-lte fake-field-wrapper," [DL] [AM] SRB:2  [CONTROL]  ACK_SN=2   ",
2023-06-26 18:50:39.585501,1687805439.585501,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,119,52,user_dlt udp mac-lte fake-field-wrapper,"RRCConnectionRelease [cause=other]",
2023-06-26 18:50:39.591327,1687805439.591327,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,120,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.598794,1687805439.598794,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,121,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.607513,1687805439.607513,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,122,551,user_dlt udp mac-lte fake-field-wrapper," [UL] [AM] SRB:1  [CONTROL]  ACK_SN=4   ",
2023-06-26 18:50:39.622725,1687805439.622725,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,123,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.646732,1687805439.646732,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,124,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.671646,1687805439.671646,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,125,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.694884,1687805439.694884,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,126,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.719031,1687805439.719031,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,127,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.743165,1687805439.743165,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,128,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.767304,1687805439.767304,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,129,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.772142,1687805439.772142,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,130,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.784241,1687805439.784241,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,131,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.791555,1687805439.791555,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,132,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.815791,1687805439.815791,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,133,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.839945,1687805439.839945,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,134,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.864199,1687805439.864199,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,135,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.887980,1687805439.88798,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,136,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.912092,1687805439.912092,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,137,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.936312,1687805439.936312,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,138,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.960360,1687805439.96036,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,139,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:39.964967,1687805439.964967,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,140,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.976863,1687805439.976863,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,141,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:39.984002,1687805439.984002,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,142,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.007935,1687805440.007935,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,143,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.032094,1687805440.032094,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,144,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.056308,1687805440.056308,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,145,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.081237,1687805440.081237,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,146,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.105169,1687805440.105169,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,147,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.129443,1687805440.129443,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,148,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.153688,1687805440.153688,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,149,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.158441,1687805440.158441,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,150,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:40.170201,1687805440.170201,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,151,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:40.177476,1687805440.177476,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,152,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.201809,1687805440.201809,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,153,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.226113,1687805440.226113,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,154,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.250403,1687805440.250403,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,155,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.274631,1687805440.274631,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,156,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.298780,1687805440.29878,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,157,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.323068,1687805440.323068,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,158,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.347104,1687805440.347104,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,159,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.351915,1687805440.351915,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,160,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:40.363893,1687805440.363893,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,161,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:40.371196,1687805440.371196,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,162,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.395341,1687805440.395341,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,163,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.419361,1687805440.419361,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,164,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.443687,1687805440.443687,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,165,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.467986,1687805440.467986,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,166,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.492522,1687805440.492522,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,167,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.516651,1687805440.516651,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,168,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.540604,1687805440.540604,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,169,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.545466,1687805440.545466,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,170,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:40.557583,1687805440.557583,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,171,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:40.564929,1687805440.564929,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,172,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.589692,1687805440.589692,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,173,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.613917,1687805440.613917,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,174,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.638153,1687805440.638153,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,175,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.662842,1687805440.662842,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,176,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.688061,1687805440.688061,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,177,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.712756,1687805440.712756,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,178,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.736550,1687805440.73655,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,179,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.741449,1687805440.741449,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,180,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:40.753783,1687805440.753783,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,181,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:40.760658,1687805440.760658,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,182,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.784517,1687805440.784517,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,183,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.809019,1687805440.809019,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,184,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.833273,1687805440.833273,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,185,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.857248,1687805440.857248,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,186,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.881493,1687805440.881493,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,187,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.904475,1687805440.904475,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,188,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.928261,1687805440.928261,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,189,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.932938,1687805440.932938,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,190,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:40.944673,1687805440.944673,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,191,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:40.951679,1687805440.951679,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,192,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.974895,1687805440.974895,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,193,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:40.998124,1687805440.998124,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,194,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:41.021371,1687805441.021371,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,195,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:41.044873,1687805441.044873,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,196,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:41.069065,1687805441.069065,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,197,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:41.093243,1687805441.093243,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,198,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:41.118593,1687805441.118593,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,199,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:41.123449,1687805441.123449,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,200,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:41.135849,1687805441.135849,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,201,75,user_dlt udp mac-lte,"SystemInformation [ SIB2 SIB3 ]",
2023-06-26 18:50:41.143338,1687805441.143338,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,202,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:41.168221,1687805441.168221,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,203,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:41.192243,1687805441.192243,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,204,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:41.215700,1687805441.2157,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,205,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:41.239019,1687805441.239019,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,206,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
2023-06-26 18:50:41.262830,1687805441.26283,./automated_PCAP_logs_USRP/enb_mac_2.pcap,2,207,147,user_dlt udp mac-lte,"SystemInformationBlockType1",
